timestamp,ticker,side,crowd_prob,model_prob,ev,position_usd,hours_to_close,family,strike,spot_price,close_time,tier,resolved_yes,resolved_no,won,pnl_usd,exit_type
2026-04-07T21:00:43.535088,KXBTC-26APR0723-B73550,yes,0.8600,0.8814,0.0249,3.44,0.99,KXBTC,73550.0,,2026-04-08T03:00:00Z,,1,1,0,0,expiry
2026-04-07T21:00:57.367153,KXETH-26APR0723-B2250,no,0.8900,0.9020,0.0135,1.23,0.98,KXETH,2250.0,,2026-04-08T03:00:00Z,,2,0,1,0,expiry
2026-04-07T21:00:43.536231,KXBTC-26APR0723-B69350,yes,0.8600,0.8814,0.0249,3.44,0.99,KXBTC,69350.0,,2026-04-08T03:00:00Z,,1,1,0,0,expiry
2026-04-07T21:01:04.551384,KXETH-26APR0723-B2250,no,0.8900,0.9020,0.0135,1.23,0.98,KXETH,2250.0,,2026-04-08T03:00:00Z,,2,0,1,0,expiry
2026-04-07T21:01:15.158152,KXBTC-26APR0723-B71450,no,0.8600,0.8814,0.0249,3.44,0.98,KXBTC,71450.0,71466.00,2026-04-08T03:00:00Z,,1,0,1,0,expiry
2026-04-07T21:01:15.159140,KXBTC-26APR0723-B71550,no,0.8700,0.8884,0.0211,3.18,0.98,KXBTC,71550.0,71466.00,2026-04-08T03:00:00Z,,1,0,1,0,expiry
2026-04-07T21:01:04.549711,KXBTC-26APR0723-B72250,no,0.8600,0.8814,0.0249,3.44,0.98,KXBTC,72250.0,,2026-04-08T03:00:00Z,,1,0,1,1,expiry
2026-04-07T21:01:21.676323,KXBTC-26APR0723-B71450,no,0.8600,0.8814,0.0249,3.44,0.98,KXBTC,71450.0,,2026-04-08T03:00:00Z,,1,0,1,0,expiry
2026-04-07T21:01:21.677183,KXBTC-26APR0723-B71550,no,0.8700,0.8884,0.0211,3.18,0.98,KXBTC,71550.0,,2026-04-08T03:00:00Z,,1,0,1,0,expiry
2026-04-07T21:01:33.079765,KXBTC-26APR0723-B71650,no,0.8800,0.8954,0.0175,2.89,0.97,KXBTC,71650.0,,2026-04-08T03:00:00Z,,1,0,1,0,expiry
2026-04-07T21:01:33.080596,KXBTC-26APR0723-B71350,no,0.8800,0.8954,0.0175,2.89,0.97,KXBTC,71350.0,,2026-04-08T03:00:00Z,,1,0,1,0,expiry
2026-04-07T21:01:38.965898,KXBTC-26APR0723-B71550,no,0.8600,0.8814,0.0249,3.44,0.97,KXBTC,71550.0,,2026-04-08T03:00:00Z,,1,0,1,0,expiry
2026-04-07T21:01:38.966629,KXBTC-26APR0723-B71450,no,0.8600,0.8814,0.0249,3.44,0.97,KXBTC,71450.0,,2026-04-08T03:00:00Z,,1,0,1,0,expiry
2026-04-07T21:01:50.348471,KXBTC-26APR0723-B71650,no,0.8800,0.8954,0.0175,2.89,0.97,KXBTC,71650.0,,2026-04-08T03:00:00Z,,1,0,1,0,expiry
2026-04-07T21:01:50.349249,KXBTC-26APR0723-B71350,no,0.8900,0.9024,0.0139,1.27,0.97,KXBTC,71350.0,,2026-04-08T03:00:00Z,,2,0,1,0,expiry
2026-04-07T19:53:30.197509,KXETH-26APR0817-B2320,no,0.8800,0.8930,0.0148,2.44,20.11,KXETH,2320.0,,2026-04-08T21:00:00Z,,,0,1,0,expiry
2026-04-07T21:01:56.167073,KXBTC-26APR0723-B71550,no,0.8600,0.8814,0.0249,3.44,0.97,KXBTC,71550.0,,2026-04-08T03:00:00Z,,1,0,1,0,expiry
2026-04-07T21:01:56.168020,KXBTC-26APR0723-B71450,no,0.8600,0.8814,0.0249,3.44,0.97,KXBTC,71450.0,,2026-04-08T03:00:00Z,,1,0,1,0,expiry
2026-04-07T21:02:07.555294,KXBTC-26APR0723-B71350,no,0.8900,0.9024,0.0139,1.27,0.96,KXBTC,71350.0,,2026-04-08T03:00:00Z,,2,0,1,0,expiry
2026-04-07T21:02:09.513700,KXBTC-26APR0723-B71650,no,0.8800,0.8954,0.0175,2.89,0.96,KXBTC,71650.0,,2026-04-08T03:00:00Z,,1,0,1,0,expiry
2026-04-07T21:02:09.514778,KXBTC-26APR0723-B71750,no,0.9000,0.9094,0.0104,1.05,0.96,KXBTC,71750.0,,2026-04-08T03:00:00Z,,2,0,1,0,expiry
2026-04-07T21:02:13.394194,KXBTC-26APR0723-B71550,no,0.8600,0.8814,0.0249,3.44,0.96,KXBTC,71550.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.14,early_loss
2026-04-07T21:02:13.394994,KXBTC-26APR0723-B71450,no,0.8600,0.8814,0.0249,3.44,0.96,KXBTC,71450.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.07,early_loss
2026-04-07T21:02:25.809784,KXBTC-26APR0723-B71350,no,0.8800,0.8954,0.0175,2.89,0.96,KXBTC,71350.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.09,early_loss
2026-04-07T21:02:28.845633,KXBTC-26APR0723-B71650,no,0.8800,0.8954,0.0175,2.89,0.96,KXBTC,71650.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.12,early_loss
2026-04-07T21:02:31.630637,KXBTC-26APR0723-B71550,no,0.8600,0.8814,0.0249,3.44,0.96,KXBTC,71550.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.14,early_loss
2026-04-07T21:02:31.631424,KXBTC-26APR0723-B71450,no,0.8600,0.8814,0.0249,3.44,0.96,KXBTC,71450.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.1,early_loss
2026-04-07T21:02:36.130823,KXBTC-26APR0723-B71450,no,0.8600,0.8814,0.0249,3.44,0.96,KXBTC,71450.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.1,early_loss
2026-04-07T21:02:36.131455,KXBTC-26APR0723-B71550,no,0.8700,0.8884,0.0211,3.18,0.96,KXBTC,71550.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.16,early_loss
2026-04-07T21:02:42.885142,KXBTC-26APR0723-B71350,no,0.8800,0.8954,0.0175,2.89,0.95,KXBTC,71350.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.66,early_loss
2026-04-07T21:02:42.886100,KXBTC-26APR0723-B71650,no,0.8900,0.9024,0.0139,1.27,0.95,KXBTC,71650.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.05,early_loss
2026-04-07T21:02:47.225699,KXETH-26APR0723-B2250,no,0.8900,0.9020,0.0135,1.23,0.95,KXETH,2250.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.47,early_loss
2026-04-07T21:02:48.715314,KXBTC-26APR0723-B71450,no,0.8600,0.8814,0.0249,3.44,0.95,KXBTC,71450.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.1,early_loss
2026-04-07T21:02:48.715934,KXBTC-26APR0723-B71550,no,0.8700,0.8884,0.0211,3.18,0.95,KXBTC,71550.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.16,early_loss
2026-04-07T21:02:48.716509,KXETH-26APR0723-B2250,no,0.8900,0.9020,0.0135,1.23,0.95,KXETH,2250.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.47,early_loss
2026-04-07T21:02:53.432462,KXBTC-26APR0723-B71450,no,0.8600,0.8814,0.0249,3.44,0.95,KXBTC,71450.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.14,early_loss
2026-04-07T21:02:53.433263,KXBTC-26APR0723-B71550,no,0.8700,0.8884,0.0211,3.18,0.95,KXBTC,71550.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.16,early_loss
2026-04-07T21:02:53.433963,KXETH-26APR0723-B2250,no,0.8900,0.9020,0.0135,1.23,0.95,KXETH,2250.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.47,early_loss
2026-04-07T21:03:00.048301,KXBTC-26APR0723-B71350,no,0.8700,0.8884,0.0211,3.18,0.95,KXBTC,71350.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.06,early_loss
2026-04-07T21:03:00.048835,KXBTC-26APR0723-B71650,no,0.8900,0.9024,0.0139,1.27,0.95,KXBTC,71650.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.05,early_loss
2026-04-07T21:03:05.834650,KXBTC-26APR0723-B71450,no,0.8600,0.8814,0.0249,3.44,0.95,KXBTC,71450.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.14,early_loss
2026-04-07T21:03:05.835259,KXBTC-26APR0723-B71550,no,0.8700,0.8884,0.0211,3.18,0.95,KXBTC,71550.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.16,early_loss
2026-04-07T21:03:05.835827,KXETH-26APR0723-B2250,no,0.8900,0.9020,0.0135,1.23,0.95,KXETH,2250.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.47,early_loss
2026-04-07T21:03:10.629490,KXBTC-26APR0723-B71550,no,0.8700,0.8884,0.0211,3.18,0.95,KXBTC,71550.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.16,early_loss
2026-04-07T21:03:10.630211,KXBTC-26APR0723-B71450,no,0.8700,0.8884,0.0211,3.18,0.95,KXBTC,71450.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.16,early_loss
2026-04-07T21:03:10.630842,KXETH-26APR0723-B2250,no,0.8900,0.9020,0.0135,1.23,0.95,KXETH,2250.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.47,early_loss
2026-04-07T21:03:17.220684,KXBTC-26APR0723-B71350,no,0.8700,0.8884,0.0211,3.18,0.95,KXBTC,71350.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.06,early_loss
2026-04-07T21:03:18.273290,KXBTC-26APR0723-B71650,no,0.9000,0.9094,0.0104,1.05,0.94,KXBTC,71650.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.05,early_loss
2026-04-07T21:03:22.934111,KXBTC-26APR0723-B71550,no,0.8700,0.8884,0.0211,3.18,0.94,KXBTC,71550.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.16,early_loss
2026-04-07T21:03:22.934610,KXBTC-26APR0723-B71450,no,0.8700,0.8884,0.0211,3.18,0.94,KXBTC,71450.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.16,early_loss
2026-04-07T21:03:22.935311,KXETH-26APR0723-B2250,no,0.8900,0.9020,0.0135,1.23,0.94,KXETH,2250.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.47,early_loss
2026-04-07T21:03:27.856120,KXBTC-26APR0723-B71550,no,0.8700,0.8884,0.0211,3.18,0.94,KXBTC,71550.0,71521.00,2026-04-08T03:00:00Z,1,0,1,0,-0.16,early_loss
2026-04-07T21:03:27.856745,KXETH-26APR0723-B2250,no,0.8900,0.9020,0.0135,1.23,0.94,KXETH,2250.0,2236.82,2026-04-08T03:00:00Z,2,0,1,0,-0.47,early_loss
2026-04-07T21:03:34.412051,KXBTC-26APR0723-B71450,no,0.8700,0.8884,0.0211,3.18,0.94,KXBTC,71450.0,71521.00,2026-04-08T03:00:00Z,1,0,1,0,-0.16,early_loss
2026-04-07T21:03:38.556898,KXBTC-26APR0723-B71350,no,0.8800,0.8954,0.0175,2.89,0.94,KXBTC,71350.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.14,early_loss
2026-04-07T21:03:38.557900,KXBTC-26APR0723-B71650,no,0.9000,0.9094,0.0104,1.05,0.94,KXBTC,71650.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.05,early_loss
2026-04-07T21:03:41.363852,KXBTC-26APR0723-B71550,no,0.8600,0.8814,0.0249,3.44,0.94,KXBTC,71550.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.1,early_loss
2026-04-07T21:03:41.364469,KXBTC-26APR0723-B71450,no,0.8600,0.8814,0.0249,3.44,0.94,KXBTC,71450.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.1,early_loss
2026-04-07T21:03:41.365018,KXETH-26APR0723-B2250,no,0.8900,0.9020,0.0135,1.23,0.94,KXETH,2250.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.46,early_loss
2026-04-07T21:03:50.498866,KXBTC-26APR0723-B71350,no,0.8700,0.8884,0.0211,3.18,0.94,KXBTC,71350.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.06,early_loss
2026-04-07T21:03:52.342657,KXBTC-26APR0723-B71450,no,0.8700,0.8884,0.0211,3.18,0.94,KXBTC,71450.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.16,early_loss
2026-04-07T21:03:52.343382,KXBTC-26APR0723-B71550,no,0.8800,0.8954,0.0175,2.89,0.94,KXBTC,71550.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.17,early_loss
2026-04-07T21:03:53.142471,KXBTC-26APR0723-B71650,no,0.9000,0.9094,0.0104,1.05,0.94,KXBTC,71650.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.04,early_loss
2026-04-07T21:03:45.080514,KXETH-26APR0723-B2250,no,0.8900,0.9020,0.0135,1.23,0.94,KXETH,2250.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.47,early_loss
2026-04-07T21:03:59.161495,KXBTC-26APR0723-B71450,no,0.8700,0.8884,0.0211,3.18,0.93,KXBTC,71450.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.16,early_loss
2026-04-07T21:03:59.162451,KXBTC-26APR0723-B71350,no,0.8700,0.8884,0.0211,3.18,0.93,KXBTC,71350.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.06,early_loss
2026-04-07T21:04:03.317348,KXBTC-26APR0723-B71450,no,0.8700,0.8884,0.0211,3.18,0.93,KXBTC,71450.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.16,early_loss
2026-04-07T21:04:03.318051,KXBTC-26APR0723-B71350,no,0.8700,0.8884,0.0211,3.18,0.93,KXBTC,71350.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.1,early_loss
2026-04-07T21:04:03.318662,KXETH-26APR0723-B2250,no,0.8900,0.9020,0.0135,1.23,0.93,KXETH,2250.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.47,early_loss
2026-04-07T21:04:09.598456,KXBTC-26APR0723-B71550,no,0.8800,0.8954,0.0175,2.89,0.93,KXBTC,71550.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.12,early_loss
2026-04-07T21:04:10.312772,KXBTC-26APR0723-B71250,no,0.9000,0.9094,0.0104,1.05,0.93,KXBTC,71250.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.03,early_loss
2026-04-07T21:04:16.251923,KXBTC-26APR0723-B71450,no,0.8600,0.8814,0.0249,3.44,0.93,KXBTC,71450.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.14,early_loss
2026-04-07T21:04:16.253171,KXBTC-26APR0723-B71350,no,0.8700,0.8884,0.0211,3.18,0.93,KXBTC,71350.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.1,early_loss
2026-04-07T21:04:16.253923,KXETH-26APR0723-B2250,no,0.8900,0.9020,0.0135,1.23,0.93,KXETH,2250.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.47,early_loss
2026-04-07T21:04:20.550896,KXBTC-26APR0723-B71350,no,0.8600,0.8814,0.0249,3.44,0.93,KXBTC,71350.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.07,early_loss
2026-04-07T21:04:20.551301,KXETH-26APR0723-B2250,no,0.8900,0.9020,0.0135,1.23,0.93,KXETH,2250.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.34,early_loss
2026-04-07T21:04:26.664399,KXBTC-26APR0723-B71450,no,0.8700,0.8884,0.0211,3.18,0.93,KXBTC,71450.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.13,early_loss
2026-04-07T21:04:26.664985,KXBTC-26APR0723-B71250,no,0.8700,0.8884,0.0211,3.18,0.93,KXBTC,71250.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.06,early_loss
2026-04-07T21:04:30.614729,KXBTC-26APR0723-B71550,no,0.9000,0.9094,0.0104,1.05,0.92,KXBTC,71550.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.05,early_loss
2026-04-07T21:04:33.352569,KXBTC-26APR0723-B71450,no,0.8600,0.8814,0.0249,3.44,0.92,KXBTC,71450.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.1,early_loss
2026-04-07T21:04:33.353378,KXBTC-26APR0723-B71350,no,0.8600,0.8814,0.0249,3.44,0.92,KXBTC,71350.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.07,early_loss
2026-04-07T21:04:37.854026,KXBTC-26APR0723-B71450,no,0.8600,0.8814,0.0249,3.44,0.92,KXBTC,71450.0,71523.00,2026-04-08T03:00:00Z,1,0,1,0,-0.1,early_loss
2026-04-07T21:04:37.854656,KXBTC-26APR0723-B71350,no,0.8700,0.8884,0.0211,3.18,0.92,KXBTC,71350.0,71523.00,2026-04-08T03:00:00Z,1,0,1,0,-0.1,early_loss
2026-04-07T21:04:43.863463,KXBTC-26APR0723-B71550,no,0.8800,0.8954,0.0175,2.89,0.92,KXBTC,71550.0,71523.00,2026-04-08T03:00:00Z,1,0,1,0,-0.12,early_loss
2026-04-07T21:04:43.864334,KXBTC-26APR0723-B71250,no,0.8900,0.9024,0.0139,1.27,0.92,KXBTC,71250.0,71523.00,2026-04-08T03:00:00Z,2,0,1,0,-0.03,early_loss
2026-04-07T21:04:51.237069,KXBTC-26APR0723-B71450,no,0.8600,0.8814,0.0249,3.44,0.92,KXBTC,71450.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.1,early_loss
2026-04-07T21:04:51.237507,KXBTC-26APR0723-B71550,no,0.8700,0.8884,0.0211,3.18,0.92,KXBTC,71550.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.06,early_loss
2026-04-07T21:04:30.615173,KXBTC-26APR0723-B71150,no,0.9000,0.9094,0.0104,1.05,0.92,KXBTC,71150.0,,2026-04-08T03:00:00Z,2,0,1,1,0.02,early_win
2026-04-07T21:04:45.570727,KXETH-26APR0723-B2250,no,0.8900,0.9020,0.0135,1.23,0.92,KXETH,2250.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.47,early_loss
2026-04-07T21:04:54.637222,KXBTC-26APR0723-B71450,no,0.8700,0.8884,0.0211,3.18,0.92,KXBTC,71450.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.13,early_loss
2026-04-07T21:05:01.277679,KXBTC-26APR0723-B71350,no,0.8700,0.8884,0.0211,3.18,0.92,KXBTC,71350.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.06,early_loss
2026-04-07T21:05:01.279354,KXBTC-26APR0723-B71550,no,0.8800,0.8954,0.0175,2.89,0.92,KXBTC,71550.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.09,early_loss
2026-04-07T21:05:08.142272,KXBTC-26APR0723-B71450,no,0.8800,0.8954,0.0175,2.89,0.91,KXBTC,71450.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.14,early_loss
2026-04-07T21:05:08.143027,KXBTC-26APR0723-B71350,no,0.8800,0.8954,0.0175,2.89,0.91,KXBTC,71350.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.06,early_loss
2026-04-07T21:05:08.143712,KXETH-26APR0723-B2250,no,0.8900,0.9020,0.0135,1.23,0.91,KXETH,2250.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.47,early_loss
2026-04-07T21:05:11.805671,KXBTC-26APR0723-B71550,no,0.8800,0.8954,0.0175,2.89,0.91,KXBTC,71550.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.09,early_loss
2026-04-07T21:05:11.806826,KXBTC-26APR0723-B71450,no,0.8800,0.8954,0.0175,2.89,0.91,KXBTC,71450.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.12,early_loss
2026-04-07T21:05:11.807665,KXETH-26APR0723-B2250,no,0.8900,0.9020,0.0135,1.23,0.91,KXETH,2250.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.47,early_loss
2026-04-07T21:05:18.264043,KXBTC-26APR0723-B71350,no,0.8800,0.8954,0.0175,2.89,0.91,KXBTC,71350.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.06,early_loss
2026-04-07T21:05:18.264921,KXBTC-26APR0723-B71650,no,0.9000,0.9094,0.0104,1.05,0.91,KXBTC,71650.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.02,early_loss
2026-04-07T21:05:18.394602,KXBTC-26APR0723-B71450,no,0.8800,0.8954,0.0175,2.89,0.91,KXBTC,71450.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.12,early_loss
2026-04-07T21:05:18.395419,KXBTC-26APR0723-B71550,no,0.8900,0.9024,0.0139,1.27,0.91,KXBTC,71550.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.05,early_loss
2026-04-07T21:05:18.396145,KXETH-26APR0723-B2250,no,0.8900,0.9020,0.0135,1.23,0.91,KXETH,2250.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.47,early_loss
2026-04-07T21:05:18.959732,KXBTC-26APR0723-B71250,no,0.9000,0.9094,0.0104,1.05,0.91,KXBTC,71250.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.03,early_loss
2026-04-07T21:05:25.293279,KXBTC-26APR0723-B71450,no,0.8800,0.8954,0.0175,2.89,0.91,KXBTC,71450.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.12,early_loss
2026-04-07T21:05:25.294402,KXBTC-26APR0723-B71350,no,0.8800,0.8954,0.0175,2.89,0.91,KXBTC,71350.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.06,early_loss
2026-04-07T21:05:25.295149,KXETH-26APR0723-B2250,no,0.8900,0.9020,0.0135,1.23,0.91,KXETH,2250.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.47,early_loss
2026-04-07T21:05:28.955596,KXBTC-26APR0723-B71450,no,0.8800,0.8954,0.0175,2.89,0.91,KXBTC,71450.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.12,early_loss
2026-04-07T21:05:28.956336,KXETH-26APR0723-B2250,no,0.8900,0.9020,0.0135,1.23,0.91,KXETH,2250.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.47,early_loss
2026-04-07T21:05:35.438699,KXBTC-26APR0723-B71350,no,0.8800,0.8954,0.0175,2.89,0.91,KXBTC,71350.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.06,early_loss
2026-04-07T21:05:35.439524,KXBTC-26APR0723-B71550,no,0.8900,0.9024,0.0139,1.27,0.91,KXBTC,71550.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.05,early_loss
2026-04-07T21:05:35.589117,KXBTC-26APR0723-B71450,no,0.8800,0.8954,0.0175,2.89,0.91,KXBTC,71450.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.12,early_loss
2026-04-07T21:05:35.589829,KXETH-26APR0723-B2250,no,0.8900,0.9020,0.0135,1.23,0.91,KXETH,2250.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.47,early_loss
2026-04-07T21:05:35.590480,KXBTC-26APR0723-B71250,no,0.9000,0.9094,0.0104,1.05,0.91,KXBTC,71250.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.03,early_loss
2026-04-07T21:05:42.413669,KXBTC-26APR0723-B71450,no,0.8700,0.8884,0.0211,3.18,0.90,KXBTC,71450.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.1,early_loss
2026-04-07T21:05:42.414699,KXBTC-26APR0723-B71350,no,0.8800,0.8954,0.0175,2.89,0.90,KXBTC,71350.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.06,early_loss
2026-04-07T21:05:42.415436,KXETH-26APR0723-B2250,no,0.8900,0.9020,0.0135,1.23,0.90,KXETH,2250.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.47,early_loss
2026-04-07T21:05:46.090724,KXBTC-26APR0723-B71450,no,0.8700,0.8884,0.0211,3.18,0.90,KXBTC,71450.0,71485.00,2026-04-08T03:00:00Z,1,0,1,0,-0.1,early_loss
2026-04-07T21:05:46.091517,KXBTC-26APR0723-B71350,no,0.8800,0.8954,0.0175,2.89,0.90,KXBTC,71350.0,71485.00,2026-04-08T03:00:00Z,1,0,1,0,-0.09,early_loss
2026-04-07T21:05:46.092538,KXETH-26APR0723-B2250,no,0.8900,0.9020,0.0135,1.23,0.90,KXETH,2250.0,2235.94,2026-04-08T03:00:00Z,2,0,1,0,-0.47,early_loss
2026-04-07T21:05:52.683237,KXBTC-26APR0723-B71550,no,0.8900,0.9024,0.0139,1.27,0.90,KXBTC,71550.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.06,early_loss
2026-04-07T21:05:52.684448,KXBTC-26APR0723-B71650,no,0.9000,0.9094,0.0104,1.05,0.90,KXBTC,71650.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.03,early_loss
2026-04-07T21:05:52.809264,KXETH-26APR0723-B2250,no,0.8900,0.9020,0.0135,1.23,0.90,KXETH,2250.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.47,early_loss
2026-04-07T21:05:53.370275,KXBTC-26APR0723-B71250,no,0.9000,0.9094,0.0104,1.05,0.90,KXBTC,71250.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.02,early_loss
2026-04-07T21:05:59.436198,KXBTC-26APR0723-B71450,no,0.8800,0.8954,0.0175,2.89,0.90,KXBTC,71450.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.12,early_loss
2026-04-07T21:05:59.437486,KXBTC-26APR0723-B71350,no,0.8800,0.8954,0.0175,2.89,0.90,KXBTC,71350.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.06,early_loss
2026-04-07T21:05:59.499675,KXBTC-26APR0723-B71450,no,0.8800,0.8954,0.0175,2.89,0.90,KXBTC,71450.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.12,early_loss
2026-04-07T21:05:59.500325,KXBTC-26APR0723-B71350,no,0.8800,0.8954,0.0175,2.89,0.90,KXBTC,71350.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.06,early_loss
2026-04-07T21:05:59.501086,KXETH-26APR0723-B2250,no,0.8900,0.9020,0.0135,1.23,0.90,KXETH,2250.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.47,early_loss
2026-04-07T21:06:03.208363,KXBTC-26APR0723-B71550,no,0.8800,0.8954,0.0175,2.89,0.90,KXBTC,71550.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.12,early_loss
2026-04-07T21:06:03.209401,KXBTC-26APR0723-B71450,no,0.8800,0.8954,0.0175,2.89,0.90,KXBTC,71450.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.12,early_loss
2026-04-07T21:06:10.019891,KXBTC-26APR0723-B71550,no,0.8800,0.8954,0.0175,2.89,0.90,KXBTC,71550.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.09,early_loss
2026-04-07T21:06:10.020559,KXBTC-26APR0723-B71450,no,0.8800,0.8954,0.0175,2.89,0.90,KXBTC,71450.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.12,early_loss
2026-04-07T21:06:16.178811,KXBTC-26APR0723-B71650,no,0.8800,0.8954,0.0175,2.89,0.90,KXBTC,71650.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.06,early_loss
2026-04-07T21:06:16.180016,KXBTC-26APR0723-B71350,no,0.8900,0.9024,0.0139,1.27,0.90,KXBTC,71350.0,,2026-04-08T03:00:00Z,2,0,1,0,-0.04,early_loss
2026-04-07T21:06:19.321191,KXBTC-26APR0723-B71550,no,0.8700,0.8884,0.0211,3.18,0.89,KXBTC,71550.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.06,early_loss
2026-04-07T21:06:19.322303,KXBTC-26APR0723-B71450,no,0.8700,0.8884,0.0211,3.18,0.89,KXBTC,71450.0,,2026-04-08T03:00:00Z,1,0,1,0,-0.1,early_loss
